u1712db6eb9b3089574da88463cd5f249c8a6cbe949fd5519e332f9db293622d,http://sitl.diputados.gob.mx/LXI_leg/asistencias_diputados_xperiodonplxi.php?dipt=324,http://sitl.diputados.gob.mx/LXI_leg/curricula.php?dipt=324,J-358,Circ.  1,maria.dominguez@congreso.gob.mx,Nayarit,1953-06-12,http://sitl.diputados.gob.mx/LXI_leg/./fotos_lxiconfondo/284.jpg,http://sitl.diputados.gob.mx/LXI_leg/iniciativas_diputados_xperiodonplxi.php?dipt=324,Domínguez Arvizu María Hilaria,2,0,0,2,PRI,http://sitl.diputados.gob.mx/LXI_leg/proposiciones_diputados_xperiodonplxi.php?dipt=324,Representación proporcional,http://sitl.diputados.gob.mx/LXI_leg/votaciones_diputados_xperiodonplxi.php?dipt=324
u901cf34c54cec7243572f2b91f9e694e689d36fb7192ef1a466405e3fc7b7f2,http://sitl.diputados.gob.mx/LXI_leg/asistencias_diputados_xperiodonplxi.php?dipt=291,http://sitl.diputados.gob.mx/LXI_leg/curricula.php?dipt=291,K-407,Dtto.  21,antonio.benitez@congreso.gob.mx,Veracruz,1955-01-17,http://sitl.diputados.gob.mx/LXI_leg/./fotos_lxiconfondo/117.jpg,http://sitl.diputados.gob.mx/LXI_leg/iniciativas_diputados_xperiodonplxi.php?dipt=291,Benítez Lucho Antonio,12,0,0,12,PRI,http://sitl.diputados.gob.mx/LXI_leg/proposiciones_diputados_xperiodonplxi.php?dipt=291,Mayoría Relativa,http://sitl.diputados.gob.mx/LXI_leg/votaciones_diputados_xperiodonplxi.php?dipt=291
u9b6aee9d36a1758d744ebe504dd8effb9d9a3a3e377f7da6a7242865109dbb3,http://sitl.diputados.gob.mx/LXI_leg/asistencias_diputados_xperiodonplxi.php?dipt=323,http://sitl.diputados.gob.mx/LXI_leg/curricula.php?dipt=323,K-395,Circ.  1,jesus.cano@congreso.gob.mx,Sonora,1950-08-07,http://sitl.diputados.gob.mx/LXI_leg/./fotos_lxiconfondo/256.jpg,http://sitl.diputados.gob.mx/LXI_leg/iniciativas_diputados_xperiodonplxi.php?dipt=323,Cano Vélez Jesús Alberto,10,0,0,10,PRI,http://sitl.diputados.gob.mx/LXI_leg/proposiciones_diputados_xperiodonplxi.php?dipt=323,Representación proporcional,http://sitl.diputados.gob.mx/LXI_leg/votaciones_diputados_xperiodonplxi.php?dipt=323
ue67b3d88f5bd3263828cef80cc283e2d63ac71be735eb119451a0b211ed8e,http://sitl.diputados.gob.mx/LXI_leg/asistencias_diputados_xperiodonplxi.php?dipt=271,http://sitl.diputados.gob.mx/LXI_leg/curricula.php?dipt=271,M-494,Dtto.  1,patricio.chirinos@congreso.gob.mx,Veracruz,1968-01-28,http://sitl.diputados.gob.mx/LXI_leg/./fotos_lxiconfondo/116.jpg,http://sitl.diputados.gob.mx/LXI_leg/iniciativas_diputados_xperiodonplxi.php?dipt=271,Chirinos del Ángel Patricio,17,0,0,17,PRI,http://sitl.diputados.gob.mx/LXI_leg/proposiciones_diputados_xperiodonplxi.php?dipt=271,Mayoría Relativa,http://sitl.diputados.gob.mx/LXI_leg/votaciones_diputados_xperiodonplxi.php?dipt=271
u73b039bb257b4821a5f6cfcb869e7369ed7db826cdcd29df1e54b114e7c5e90,http://sitl.diputados.gob.mx/LXI_leg/asistencias_diputados_xperiodonplxi.php?dipt=36,http://sitl.diputados.gob.mx/LXI_leg/curricula.php?dipt=36,I-311,Dtto.  12,sami.david@congreso.gob.mx,Chiapas,1950-04-05,http://sitl.diputados.gob.mx/LXI_leg/./fotos_lxiconfondo/153.jpg,http://sitl.diputados.gob.mx/LXI_leg/iniciativas_diputados_xperiodonplxi.php?dipt=36,David David Sami,9,1,0,8,PRI,http://sitl.diputados.gob.mx/LXI_leg/proposiciones_diputados_xperiodonplxi.php?dipt=36,Mayoría Relativa,http://sitl.diputados.gob.mx/LXI_leg/votaciones_diputados_xperiodonplxi.php?dipt=36
ud6bae18efb3a18ce917854f9ab8e4c47d36857bc405e45cd5e2e49a61f923f,http://sitl.diputados.gob.mx/LXI_leg/asistencias_diputados_xperiodonplxi.php?dipt=249,http://sitl.diputados.gob.mx/LXI_leg/curricula.php?dipt=249,K-390,Dtto.  3,ernesto.delucas@congreso.gob.mx,Sonora,1976-09-05,http://sitl.diputados.gob.mx/LXI_leg/./fotos_lxiconfondo/150.jpg,http://sitl.diputados.gob.mx/LXI_leg/iniciativas_diputados_xperiodonplxi.php?dipt=249,De Lucas Hopkins Ernesto,18,0,0,18,PRI,http://sitl.diputados.gob.mx/LXI_leg/proposiciones_diputados_xperiodonplxi.php?dipt=249,Mayoría Relativa,http://sitl.diputados.gob.mx/LXI_leg/votaciones_diputados_xperiodonplxi.php?dipt=249
u1493eb77dc46c11a927faa5b56ead8bfcb69f09bd31acfb8625ab23a6b8e3,http://sitl.diputados.gob.mx/LXI_leg/asistencias_diputados_xperiodonplxi.php?dipt=45,http://sitl.diputados.gob.mx/LXI_leg/curricula.php?dipt=45,K-382,Dtto.  9,luis.campos@congreso.gob.mx,Chihuahua,1959-10-29,http://sitl.diputados.gob.mx/LXI_leg/./fotos_lxiconfondo/221.jpg,http://sitl.diputados.gob.mx/LXI_leg/iniciativas_diputados_xperiodonplxi.php?dipt=45,Campos Villegas Luis Carlos,16,1,0,15,PRI,http://sitl.diputados.gob.mx/LXI_leg/proposiciones_diputados_xperiodonplxi.php?dipt=45,Mayoría Relativa,http://sitl.diputados.gob.mx/LXI_leg/votaciones_diputados_xperiodonplxi.php?dipt=45
u8edabe3d977f82a8cfc7e7a7fc228fdbdbf5b3834425c16936e6fac09dea82,http://sitl.diputados.gob.mx/LXI_leg/asistencias_diputados_xperiodonplxi.php?dipt=296,http://sitl.diputados.gob.mx/LXI_leg/curricula.php?dipt=296,L-435,Dtto.  5,martin.castillo@congreso.gob.mx,Yucatán,1970-01-23,http://sitl.diputados.gob.mx/LXI_leg/./fotos_lxiconfondo/192.jpg,http://sitl.diputados.gob.mx/LXI_leg/iniciativas_diputados_xperiodonplxi.php?dipt=296,Castillo Ruz Martín Enrique,7,0,0,7,PRI,http://sitl.diputados.gob.mx/LXI_leg/proposiciones_diputados_xperiodonplxi.php?dipt=296,Mayoría Relativa,http://sitl.diputados.gob.mx/LXI_leg/votaciones_diputados_xperiodonplxi.php?dipt=296
u3be37ae369a45bdc314151673a4db4c614aca382b5e17a4fcfb71e24b8d54,http://sitl.diputados.gob.mx/LXI_leg/asistencias_diputados_xperiodonplxi.php?dipt=365,http://sitl.diputados.gob.mx/LXI_leg/curricula.php?dipt=365,M-472,Circ.  2,benjamin.clariond@congreso.gob.mx,Nuevo León,1948-11-23,http://sitl.diputados.gob.mx/LXI_leg/./fotos_lxiconfondo/180.jpg,http://sitl.diputados.gob.mx/LXI_leg/iniciativas_diputados_xperiodonplxi.php?dipt=365,Clariond Reyes Retana Benjamín,17,2,0,15,PRI,http://sitl.diputados.gob.mx/LXI_leg/proposiciones_diputados_xperiodonplxi.php?dipt=365,Representación proporcional,http://sitl.diputados.gob.mx/LXI_leg/votaciones_diputados_xperiodonplxi.php?dipt=365
u9c16624a3e3e3677a886a1d94bd1a2bf837f256ccd2fe9114e32fde13ee1572,http://sitl.diputados.gob.mx/LXI_leg/asistencias_diputados_xperiodonplxi.php?dipt=196,http://sitl.diputados.gob.mx/LXI_leg/curricula.php?dipt=196,M-475,Dtto.  11,maria.diaz@congreso.gob.mx,Nuevo León,1958-09-17,http://sitl.diputados.gob.mx/LXI_leg/./fotos_lxiconfondo/202.jpg,http://sitl.diputados.gob.mx/LXI_leg/iniciativas_diputados_xperiodonplxi.php?dipt=196,Díaz Salazar María Cristina,23,1,0,22,PRI,http://sitl.diputados.gob.mx/LXI_leg/proposiciones_diputados_xperiodonplxi.php?dipt=196,Mayoría Relativa,http://sitl.diputados.gob.mx/LXI_leg/votaciones_diputados_xperiodonplxi.php?dipt=196
